pitch shifting,pitch shifting down,pitch shifting up,time stretching,time stretching down,time stretching up,reverberation,noise,sample_id
0.021832369622730052,0.03974463343620305,0.006103342771530129,0.08452547258800935,0.05572015047073364,0.11333079470528495,0.8136027365922928,-0.0012947754426435587,50
0.00016080765497117344,0.00011576414108271926,0.00022193193435671166,0.044372955958048466,0.08743660979800749,0.0013093021180894393,0.6678449757397175,0.8169470746757228,50
0.14898188837936943,0.09245404005050661,0.22040792554616928,0.028231021430757286,0.056074923939175125,0.0003871189223395577,0.4240645885467529,0.736661165180108,50
0.04964413813182289,0.04001990556716917,0.06423278450965886,0.039872510565651775,0.026804235246446373,0.05294078588485718,0.729760804772377,0.21686880866234948,51
0.0038238224529084652,0.0016803801059722678,0.00634964704513552,0.027267297108968136,0.050246212217542885,0.004288382000393387,0.4765523249283433,0.7615947232565801,51
0.165646143967197,0.20769357010722156,0.1401633322238922,0.012761284907658932,0.012367520067426918,0.013155049747890946,0.4749253571033478,0.7619951405583627,51
0.08173666965393789,0.10613659620285032,0.06551039814949033,0.02754865421189201,0.04192901982201469,0.013168288601769329,0.2696447402238846,0.020361483097076416,52
4.774048214861715e-06,2.9802322387695312e-06,7.045269012406763e-06,0.08845122458620203,0.1755808088928461,0.0013216402795579452,0.24265983179211614,0.5919162014668637,52
0.0670998508021945,0.12049508392810826,0.0204146027565002,0.032523052559958576,0.061956173843807694,0.003089931276109459,0.06591135263442993,0.295717407356609,52
0.02677277723948157,0.057344192266464256,-0.0011213600635529009,0.11035030335187912,0.15569117168585456,0.06500943501790368,0.17524100542068477,0.02222142436287622,53
0.0023831384522574606,0.0049942910671234575,1.0299682617231909e-05,0.09856782667338848,0.1739678113824792,0.023167841964297775,0.23814631700515743,0.5437422435392033,53
0.3391278918743843,0.44240220198407765,0.2697663173079491,0.24214553460478783,0.3922479872902235,0.09204308191935218,0.6993485599756241,0.6729477019133894,53
0.07027685074579149,0.016644567251205444,0.1309368193149567,0.08930816170242095,0.16090713441371918,0.017709188991122726,0.21994913220405576,0.2976391785354777,54
0.02064305260067889,1.956820487980515e-05,0.04333084225654604,0.12249621498631313,0.23642349404852014,0.008568935924106125,0.3568460347130895,0.7892262648621744,54
0.14648341352031347,0.10492390096187587,0.20269126743078236,0.06417020824220443,0.1253533959388733,0.002987020545535568,0.19916573762893675,0.7664732615885441,54
0.0950288346835545,0.18887954354286196,0.010681009292602517,0.008808788326051475,0.01036045286390519,0.007257123788197872,0.2832748219370842,0.2751858139579947,55
0.0010334168161664214,0.0006470263004303423,0.0015231490135192427,0.0032407475842369804,0.006338145997789146,0.00014334917068481445,0.32203439548611645,0.79492870320312,55
0.39318971810418935,0.3358767181634903,0.4898216898553074,0.05736303660604691,0.09686563412348426,0.01786043908860946,0.4358614802360534,0.8094739994055338,55
0.1936097985931805,0.3981644459068775,0.008416077494621255,0.23760573276215124,0.20028925355937743,0.27492221196492517,0.3609070807695389,0.2747881901027127,56
0.00011094695045832381,2.3883581161454615e-05,0.00020910501480098098,0.12545828976564932,0.24303817666239214,0.00787840286890662,0.4509392738342285,0.7806130879206731,56
-0.20107685668127873,-0.2109961211681366,-0.21126529574394226,0.011419167121251461,-0.010451734066009521,0.03329006830851233,0.657217179145664,0.3725497485138476,56
0.06115747065771193,0.11346791386604305,0.014962774515151933,0.018881065977944256,0.01016654570897424,0.027595586246914383,0.252453476190567,0.2344459390098398,57
0.00023071538834340544,2.5540590286254883e-05,0.00045896172523496315,0.04136977593104041,0.054249829716152664,0.028489722145928265,0.48645416945219044,0.7781415180229074,57
-0.16898091917946223,-0.16400822401046755,-0.19085181951522823,0.15516304514474344,0.06625213887956405,0.24407395140992272,0.14704939723014832,-0.1363230726935647,57
0.06780416624886654,0.11584486961364748,0.02654387950897219,0.11740395261181724,0.15159772170914543,0.08321018351448906,0.256539523601532,0.442997351966121,58
7.904143560499843e-05,7.140636444136206e-06,0.00015884637832641602,0.06516061777559423,0.12810630708311999,0.0022149284680684778,0.1437217473983765,0.650536213408817,58
-0.1105715689204988,-0.11659487485885622,-0.1156054019927979,-0.0461086630821228,-0.05366628037558663,-0.03855104578865898,0.06376629471778872,-0.11021812395616015,58
0.06107267453556964,0.10107075273990629,0.02718186378479004,0.019089844491746666,0.008152683575948116,0.030027005407545326,0.26837680935859676,0.018036137927662232,59
